age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
49.0,3,71195.0,14.0,4,9,1,4,1,0.0,0.0,60.0,38,0
19.0,3,104112.0,9.0,4,11,4,2,1,0.0,0.0,30.0,13,0
45.0,3,261192.0,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
26.0,3,94936.0,12.0,4,11,1,4,1,0.0,0.0,40.0,38,0
38.0,3,296478.0,11.0,2,2,0,4,1,7298.0,0.0,40.0,38,1
36.0,6,119272.0,9.0,2,10,0,4,1,7298.0,0.0,40.0,38,1
33.0,3,85043.0,9.0,4,4,1,4,1,0.0,0.0,20.0,38,0
22.0,6,293364.0,10.0,4,10,3,2,0,0.0,0.0,40.0,38,0
43.0,5,241895.0,13.0,4,11,1,4,1,0.0,0.0,42.0,38,0
67.0,8,36135.0,7.0,2,14,0,4,1,0.0,0.0,8.0,38,0
30.0,8,151989.0,11.0,0,14,4,4,0,0.0,0.0,40.0,38,0
56.0,3,101128.0,12.0,3,7,1,4,1,0.0,0.0,25.0,19,0
31.0,3,156464.0,13.0,4,9,3,4,1,0.0,0.0,25.0,38,0
33.0,3,117963.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
26.0,3,192262.0,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
33.0,3,111363.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
46.0,1,329752.0,7.0,2,13,0,4,1,0.0,0.0,30.0,38,0
59.0,8,372020.0,13.0,2,14,0,4,1,0.0,0.0,40.0,38,1
38.0,0,95432.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
65.0,3,161400.0,7.0,6,7,4,3,1,0.0,0.0,40.0,38,0
40.0,3,96129.0,11.0,2,12,0,4,1,0.0,0.0,40.0,38,1
42.0,3,111949.0,9.0,2,0,5,4,0,0.0,0.0,35.0,38,0
26.0,5,117125.0,5.0,2,2,0,4,1,0.0,0.0,40.0,31,0
36.0,3,348022.0,6.0,2,7,5,4,0,0.0,0.0,24.0,38,0
62.0,3,270092.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
43.0,3,180609.0,13.0,2,13,0,4,1,0.0,0.0,45.0,38,0
43.0,3,174575.0,13.0,0,3,1,4,1,0.0,1564.0,45.0,38,1
22.0,3,410439.0,9.0,3,11,1,4,1,0.0,0.0,55.0,38,0
28.0,3,92262.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
56.0,5,183081.0,10.0,2,11,0,4,1,0.0,0.0,45.0,38,0
22.0,3,362589.0,12.0,4,11,1,4,0,0.0,0.0,15.0,38,0
57.0,3,212448.0,13.0,0,3,1,4,0,0.0,0.0,45.0,38,1
39.0,3,481060.0,9.0,0,11,4,4,0,0.0,0.0,40.0,38,0
26.0,0,185885.0,10.0,4,0,4,4,0,0.0,0.0,15.0,38,0
17.0,3,89821.0,7.0,4,7,3,4,1,0.0,0.0,10.0,38,0
40.0,6,184018.0,11.0,2,6,0,4,1,0.0,0.0,38.0,38,1
45.0,3,256649.0,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
44.0,3,160323.0,9.0,4,2,1,2,1,0.0,0.0,40.0,38,0
20.0,1,350845.0,10.0,4,0,3,4,0,0.0,0.0,10.0,38,0
33.0,3,267404.0,9.0,2,2,5,4,0,0.0,0.0,40.0,38,0
23.0,3,35633.0,10.0,4,11,1,4,1,0.0,0.0,40.0,38,0
46.0,5,80914.0,14.0,0,3,1,4,1,0.0,0.0,30.0,38,0
38.0,3,172927.0,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0
54.0,3,174319.0,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
46.0,3,214955.0,3.0,0,2,1,4,0,0.0,2339.0,45.0,38,0
25.0,3,344991.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
46.0,3,108699.0,10.0,0,11,1,4,0,0.0,0.0,40.0,38,0
36.0,1,117312.0,10.0,2,13,5,4,0,0.0,0.0,40.0,38,0
23.0,3,396099.0,9.0,4,7,1,4,0,0.0,0.0,25.0,38,0
29.0,3,134152.0,9.0,5,6,1,4,1,0.0,0.0,40.0,38,0
44.0,3,162028.0,10.0,2,0,5,4,0,0.0,2415.0,6.0,38,1
19.0,3,25429.0,10.0,4,0,3,4,0,0.0,0.0,16.0,38,0
19.0,3,232392.0,9.0,4,7,2,4,0,0.0,0.0,40.0,38,0
35.0,3,220098.0,9.0,2,7,5,4,0,0.0,0.0,40.0,38,1
27.0,3,301302.0,13.0,4,2,1,4,1,0.0,0.0,50.0,38,0
46.0,5,277946.0,12.0,5,2,1,4,1,0.0,0.0,40.0,38,0
34.0,6,98101.0,13.0,2,3,0,4,1,7688.0,0.0,45.0,41,1
34.0,3,196164.0,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
44.0,3,115562.0,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
45.0,3,96975.0,10.0,0,5,4,4,0,0.0,0.0,40.0,38,0
20.0,8,137300.0,9.0,4,14,2,4,0,0.0,0.0,35.0,38,0
25.0,3,86872.0,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1
52.0,4,132178.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
20.0,3,416103.0,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
28.0,3,108574.0,10.0,4,7,1,4,0,0.0,0.0,40.0,38,0
50.0,6,288353.0,13.0,2,10,0,4,1,0.0,0.0,40.0,38,1
34.0,3,227689.0,11.0,0,12,1,4,0,0.0,0.0,64.0,38,0
28.0,3,166481.0,4.0,2,5,0,3,1,0.0,2179.0,40.0,32,0
41.0,3,445382.0,14.0,2,3,0,4,1,0.0,1977.0,65.0,38,1
28.0,3,110145.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
46.0,5,317253.0,9.0,2,2,0,4,1,0.0,0.0,25.0,38,0
28.0,8,123147.0,10.0,2,14,5,4,0,0.0,1887.0,40.0,38,1
32.0,3,364657.0,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0
41.0,1,42346.0,10.0,0,7,1,2,0,0.0,0.0,24.0,38,0
24.0,3,241951.0,9.0,4,5,4,2,0,0.0,0.0,40.0,38,0
33.0,3,118500.0,10.0,0,3,4,4,0,0.0,0.0,40.0,38,0
46.0,3,188386.0,16.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
31.0,6,1033222.0,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
35.0,3,92440.0,8.0,0,2,1,4,1,0.0,0.0,50.0,38,1
52.0,3,190762.0,2.0,2,6,0,4,1,0.0,0.0,40.0,25,0
30.0,3,426017.0,7.0,4,7,3,4,0,0.0,0.0,19.0,38,0
34.0,1,243867.0,7.0,5,6,1,2,1,0.0,0.0,40.0,38,0
34.0,6,240283.0,9.0,0,13,4,4,0,0.0,0.0,40.0,38,0
20.0,3,61777.0,10.0,2,11,0,4,1,0.0,0.0,30.0,38,0
17.0,3,175024.0,7.0,4,5,3,4,1,2176.0,0.0,18.0,38,0
32.0,6,92003.0,13.0,2,3,5,4,0,0.0,0.0,40.0,38,1
29.0,3,188401.0,9.0,0,4,1,4,1,0.0,0.0,40.0,38,0
33.0,3,228528.0,6.0,4,2,4,4,0,0.0,0.0,35.0,38,0
25.0,3,133373.0,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
36.0,0,255191.0,14.0,4,9,1,4,1,0.0,1408.0,40.0,38,0
23.0,3,204653.0,9.0,4,5,1,4,1,0.0,0.0,72.0,5,0
63.0,4,222289.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
47.0,1,287480.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
80.0,8,107762.0,9.0,6,14,1,4,1,0.0,0.0,24.0,38,0
17.0,8,202521.0,7.0,4,14,3,4,1,0.0,0.0,40.0,38,0
40.0,5,204116.0,13.0,3,9,1,4,0,2174.0,0.0,40.0,38,0
30.0,3,29662.0,12.0,2,7,5,4,0,0.0,0.0,25.0,38,1
27.0,3,116358.0,10.0,4,2,3,1,1,0.0,1980.0,40.0,29,0
33.0,3,208405.0,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1
34.0,1,284843.0,9.0,4,4,1,2,1,594.0,0.0,60.0,38,0
34.0,1,117018.0,10.0,4,10,1,4,0,0.0,0.0,40.0,38,0
23.0,3,81281.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
42.0,1,340148.0,10.0,2,0,5,4,0,0.0,0.0,40.0,38,0
29.0,3,363425.0,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
45.0,3,45857.0,9.0,0,0,1,4,0,0.0,0.0,28.0,38,0
24.0,0,191073.0,9.0,4,1,3,4,1,0.0,0.0,40.0,38,0
44.0,3,116632.0,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
27.0,3,405855.0,5.0,4,2,2,4,1,0.0,0.0,40.0,25,0
20.0,3,298227.0,10.0,4,11,1,4,1,0.0,0.0,35.0,38,0
44.0,3,290521.0,9.0,6,3,4,2,0,0.0,0.0,40.0,38,0
51.0,3,56915.0,9.0,2,2,0,0,1,0.0,0.0,40.0,38,0
20.0,3,146538.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
17.0,8,258872.0,7.0,4,14,3,4,0,0.0,0.0,5.0,38,0
19.0,3,206399.0,9.0,4,6,3,2,0,0.0,0.0,40.0,38,0
45.0,4,197332.0,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
60.0,3,245062.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
42.0,3,197583.0,12.0,2,3,0,2,1,0.0,0.0,40.0,41,1
44.0,5,234885.0,9.0,2,11,5,4,0,0.0,0.0,40.0,38,1
40.0,3,72887.0,11.0,2,6,0,1,1,0.0,0.0,40.0,38,1
30.0,3,180374.0,9.0,2,3,5,4,0,0.0,0.0,40.0,38,0
38.0,3,351299.0,10.0,2,13,0,2,1,0.0,0.0,50.0,38,0
23.0,3,54012.0,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
32.0,8,115745.0,10.0,2,14,0,4,1,0.0,0.0,40.0,38,0
44.0,3,116632.0,12.0,4,4,3,4,1,0.0,0.0,40.0,38,0
54.0,1,288825.0,9.0,2,13,0,2,1,0.0,0.0,40.0,38,0
32.0,3,132601.0,13.0,2,9,0,4,1,0.0,0.0,50.0,38,0
50.0,3,193374.0,2.0,3,2,4,4,1,0.0,0.0,40.0,38,0
24.0,3,170070.0,13.0,4,12,1,4,0,0.0,0.0,20.0,38,0
37.0,3,126708.0,9.0,2,0,5,4,0,0.0,0.0,60.0,38,0
52.0,3,35598.0,9.0,0,13,4,4,1,0.0,0.0,40.0,38,0
38.0,3,33983.0,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
49.0,3,192776.0,14.0,2,3,0,4,1,0.0,1977.0,45.0,38,1
30.0,3,118551.0,13.0,2,12,5,4,0,0.0,0.0,16.0,38,1
60.0,3,201965.0,10.0,4,9,4,4,1,0.0,0.0,40.0,38,1
22.0,8,139883.0,10.0,4,14,3,4,1,0.0,0.0,40.0,38,0
35.0,3,285020.0,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
30.0,3,303990.0,9.0,4,13,1,4,1,0.0,0.0,60.0,38,0
67.0,3,49401.0,11.0,0,7,1,4,0,0.0,0.0,24.0,38,0
46.0,3,279196.0,13.0,4,2,1,4,0,0.0,0.0,40.0,38,0
17.0,3,211870.0,5.0,4,7,1,4,1,0.0,0.0,6.0,38,0
22.0,3,281432.0,10.0,4,5,3,4,1,0.0,0.0,30.0,38,0
27.0,3,161155.0,6.0,4,7,1,4,1,0.0,0.0,40.0,38,0
23.0,3,197904.0,9.0,4,7,4,4,0,0.0,0.0,35.0,38,0
33.0,3,111746.0,12.0,2,2,0,4,1,0.0,0.0,45.0,31,0
43.0,5,170721.0,10.0,2,2,0,4,1,0.0,0.0,20.0,38,0
28.0,6,70100.0,13.0,4,9,1,4,1,0.0,0.0,20.0,38,0
41.0,3,193626.0,9.0,3,2,4,4,0,0.0,0.0,40.0,38,0
52.0,8,271749.0,8.0,4,14,2,2,1,594.0,0.0,40.0,38,0
25.0,3,189775.0,10.0,3,0,3,2,0,0.0,0.0,20.0,38,0
63.0,8,401531.0,2.0,2,14,0,4,1,0.0,0.0,35.0,38,0
59.0,1,286967.0,9.0,2,13,0,4,1,0.0,0.0,45.0,38,0
45.0,1,164427.0,13.0,0,9,4,4,0,0.0,0.0,40.0,38,0
38.0,3,91039.0,13.0,2,11,0,4,1,15024.0,0.0,60.0,38,1
40.0,3,347934.0,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
46.0,0,371373.0,9.0,0,0,1,4,1,0.0,0.0,40.0,38,0
35.0,3,32220.0,12.0,4,3,1,4,0,0.0,0.0,60.0,38,0
34.0,3,187251.0,9.0,0,9,4,4,0,0.0,0.0,25.0,38,0
33.0,3,178107.0,13.0,4,2,3,4,1,0.0,0.0,20.0,38,0
41.0,3,343121.0,9.0,0,0,4,4,0,0.0,0.0,36.0,38,0
20.0,3,262749.0,10.0,4,6,3,4,1,0.0,0.0,40.0,38,0
23.0,3,403107.0,3.0,4,7,3,4,1,0.0,0.0,40.0,7,0
26.0,3,64293.0,10.0,4,9,1,4,0,0.0,0.0,35.0,38,0
72.0,8,303588.0,9.0,2,14,0,4,1,0.0,0.0,20.0,38,0
23.0,1,324960.0,9.0,4,4,1,4,1,0.0,0.0,40.0,30,0
62.0,1,114060.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
52.0,3,48925.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
58.0,3,180980.0,10.0,0,7,4,4,0,0.0,0.0,42.0,9,0
25.0,3,181054.0,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
24.0,3,388093.0,13.0,4,3,1,2,1,0.0,0.0,40.0,38,0
19.0,3,249609.0,10.0,4,10,3,4,1,0.0,0.0,8.0,38,0
43.0,3,112131.0,10.0,2,3,0,4,1,0.0,0.0,40.0,38,0
47.0,1,543162.0,9.0,5,0,4,2,0,0.0,0.0,40.0,38,0
39.0,3,91996.0,9.0,0,7,4,4,0,0.0,0.0,40.0,38,0
49.0,3,141944.0,11.0,3,5,4,4,1,0.0,1380.0,42.0,38,0
53.0,8,251804.0,3.0,6,14,4,2,0,0.0,0.0,30.0,38,0
32.0,3,37070.0,11.0,4,2,1,4,1,0.0,0.0,45.0,38,0
34.0,3,337587.0,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
28.0,3,189346.0,9.0,0,2,1,4,1,0.0,0.0,45.0,38,0
57.0,8,222216.0,11.0,6,14,4,4,0,0.0,0.0,38.0,38,0
25.0,3,267044.0,10.0,4,0,1,0,0,0.0,0.0,20.0,38,0
20.0,8,214635.0,10.0,4,14,3,4,1,0.0,0.0,24.0,38,0
21.0,8,204226.0,10.0,4,14,4,4,0,0.0,0.0,35.0,38,0
34.0,3,108116.0,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
38.0,4,99146.0,13.0,2,3,0,4,1,15024.0,0.0,80.0,38,1
50.0,3,196232.0,9.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
24.0,1,248344.0,10.0,0,5,1,2,1,0.0,0.0,50.0,38,0
37.0,1,186035.0,10.0,2,12,0,4,1,0.0,0.0,45.0,38,1
44.0,3,177905.0,10.0,0,6,4,4,1,0.0,0.0,58.0,38,1
28.0,3,85812.0,10.0,2,11,5,4,0,0.0,0.0,40.0,38,0
42.0,3,221172.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
74.0,3,99183.0,10.0,0,0,1,4,0,0.0,0.0,9.0,38,0
38.0,5,190387.0,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
44.0,5,202692.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
44.0,3,109339.0,7.0,0,6,4,3,0,0.0,0.0,46.0,32,0
26.0,3,108658.0,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
36.0,3,197202.0,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
41.0,3,101739.0,12.0,2,3,5,4,0,0.0,0.0,50.0,38,1
67.0,3,231559.0,15.0,2,9,0,4,1,20051.0,0.0,48.0,38,1
39.0,1,207853.0,8.0,2,12,0,4,1,0.0,0.0,50.0,38,0
57.0,3,190942.0,2.0,6,8,1,2,0,0.0,0.0,30.0,38,0
29.0,3,102345.0,11.0,5,2,1,4,1,0.0,0.0,40.0,38,0
31.0,4,41493.0,13.0,4,4,1,4,0,0.0,0.0,45.0,38,0
34.0,8,190027.0,9.0,4,14,4,2,0,0.0,0.0,40.0,38,0
44.0,3,210525.0,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
29.0,3,133937.0,16.0,4,9,3,4,1,0.0,0.0,40.0,38,0
30.0,3,237903.0,10.0,4,5,4,4,0,0.0,0.0,40.0,38,0
27.0,3,163862.0,9.0,4,13,1,4,1,0.0,0.0,40.0,38,0
27.0,3,201872.0,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0
32.0,3,84179.0,9.0,4,5,1,4,0,0.0,0.0,45.0,38,0
58.0,3,51662.0,6.0,2,7,5,4,0,0.0,0.0,8.0,38,0
35.0,1,233327.0,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
21.0,3,259510.0,9.0,4,5,3,4,1,0.0,0.0,36.0,38,0
28.0,3,184831.0,10.0,4,2,4,4,1,0.0,0.0,40.0,38,0
46.0,5,245724.0,10.0,0,3,1,4,1,0.0,0.0,50.0,38,0
36.0,5,27053.0,9.0,5,7,4,4,0,0.0,0.0,40.0,38,0
72.0,3,205343.0,7.0,6,0,4,4,0,0.0,0.0,40.0,38,0
35.0,3,229328.0,9.0,2,6,5,2,0,0.0,0.0,40.0,38,0
33.0,0,319560.0,11.0,0,2,4,2,0,0.0,0.0,40.0,38,1
69.0,3,136218.0,7.0,4,6,1,4,0,0.0,0.0,40.0,38,0
35.0,3,54576.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,3,323069.0,9.0,5,0,4,4,0,0.0,0.0,20.0,41,0
34.0,3,148291.0,9.0,2,12,5,4,0,0.0,0.0,32.0,38,0
30.0,3,152453.0,7.0,2,7,0,4,1,0.0,0.0,40.0,25,0
28.0,3,114053.0,13.0,4,13,1,4,1,0.0,0.0,55.0,38,0
54.0,3,212960.0,13.0,2,11,0,4,1,0.0,0.0,35.0,38,1
47.0,3,264052.0,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,3,82804.0,9.0,4,5,4,2,0,0.0,0.0,40.0,38,0
52.0,5,334273.0,13.0,2,9,0,4,1,0.0,0.0,60.0,38,1
20.0,3,27337.0,9.0,4,5,3,0,1,0.0,0.0,48.0,38,0
43.0,4,188436.0,14.0,2,3,0,4,1,5013.0,0.0,45.0,38,0
45.0,3,433665.0,4.0,5,7,4,4,0,0.0,0.0,40.0,25,0
29.0,5,110663.0,9.0,5,2,1,4,1,0.0,0.0,35.0,38,0
47.0,3,87490.0,14.0,0,3,4,4,1,0.0,0.0,42.0,38,0
24.0,3,354351.0,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
51.0,3,95469.0,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
17.0,3,242718.0,7.0,4,11,3,4,1,0.0,0.0,12.0,38,0
37.0,3,22463.0,11.0,2,2,0,4,1,0.0,1977.0,40.0,38,1
27.0,3,158156.0,16.0,4,9,1,4,0,0.0,0.0,70.0,38,0
29.0,3,350162.0,13.0,2,3,5,4,1,0.0,0.0,40.0,38,1
18.0,8,165532.0,8.0,4,14,3,4,1,0.0,0.0,25.0,38,0
36.0,5,28738.0,12.0,0,11,4,4,0,0.0,0.0,35.0,38,0
58.0,1,283635.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
26.0,5,86646.0,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
65.0,8,195733.0,10.0,2,14,0,4,1,0.0,0.0,30.0,38,1
57.0,3,69884.0,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
59.0,3,199713.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
27.0,3,181659.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,5,340939.0,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
21.0,3,197747.0,10.0,4,11,3,4,0,0.0,0.0,24.0,38,0
29.0,3,34292.0,10.0,4,0,1,4,1,0.0,0.0,60.0,38,0
18.0,3,156764.0,7.0,4,7,3,4,1,0.0,0.0,40.0,38,0
52.0,3,25826.0,6.0,2,2,0,4,1,0.0,1887.0,47.0,38,1
57.0,4,103948.0,13.0,0,9,1,4,1,0.0,0.0,80.0,38,0
42.0,8,137390.0,9.0,2,14,0,4,1,0.0,0.0,40.0,38,0
55.0,8,105138.0,9.0,2,14,5,1,0,0.0,0.0,40.0,38,0
60.0,3,39352.0,4.0,4,13,1,4,1,0.0,0.0,48.0,38,1
31.0,3,168387.0,13.0,2,9,0,4,1,7688.0,0.0,40.0,1,1
23.0,3,117789.0,13.0,4,0,3,4,0,0.0,0.0,40.0,38,0
27.0,3,267147.0,9.0,4,11,3,4,1,0.0,0.0,40.0,38,0
23.0,8,99399.0,10.0,4,14,4,0,0,0.0,0.0,25.0,38,0
42.0,5,214242.0,15.0,2,9,0,4,1,0.0,1902.0,50.0,38,1
25.0,3,200408.0,10.0,4,12,1,4,1,2174.0,0.0,40.0,38,0
49.0,3,136455.0,13.0,4,9,1,4,0,0.0,0.0,45.0,38,0
32.0,3,239824.0,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
19.0,3,217039.0,10.0,4,0,3,4,1,0.0,0.0,28.0,38,0
60.0,3,51290.0,4.0,0,7,1,4,0,0.0,0.0,40.0,38,0
42.0,1,175674.0,5.0,2,7,0,4,1,0.0,0.0,40.0,38,0
35.0,5,194404.0,12.0,4,4,1,4,1,0.0,0.0,40.0,38,0
48.0,3,45612.0,9.0,4,0,4,2,0,0.0,0.0,37.0,38,0
51.0,3,410114.0,14.0,2,2,0,4,1,0.0,0.0,40.0,38,1
29.0,3,182521.0,9.0,4,2,1,0,1,0.0,0.0,40.0,38,0
36.0,1,339772.0,9.0,5,3,1,2,1,0.0,0.0,40.0,38,0
17.0,3,169658.0,6.0,4,7,3,4,0,0.0,0.0,21.0,38,0
52.0,3,200853.0,14.0,0,9,1,4,0,6849.0,0.0,60.0,38,0
24.0,3,247564.0,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
24.0,3,249909.0,9.0,2,5,0,4,1,0.0,0.0,50.0,38,0
26.0,1,208122.0,13.0,4,9,3,4,1,1055.0,0.0,40.0,38,0
27.0,3,109881.0,13.0,4,7,3,4,0,0.0,0.0,20.0,38,0
39.0,3,207824.0,9.0,4,5,3,4,1,0.0,0.0,60.0,38,0
30.0,3,369027.0,9.0,2,13,0,2,1,0.0,0.0,45.0,38,0
50.0,5,114117.0,9.0,2,3,0,4,1,0.0,0.0,32.0,38,0
52.0,4,51048.0,13.0,2,11,0,4,1,0.0,0.0,55.0,38,0
46.0,3,102388.0,15.0,2,9,0,4,1,15024.0,0.0,45.0,38,1
23.0,3,190483.0,13.0,4,11,3,4,0,0.0,0.0,20.0,38,0
45.0,3,462440.0,7.0,6,7,1,2,0,0.0,0.0,20.0,38,0
65.0,3,109351.0,5.0,6,8,4,2,0,0.0,0.0,24.0,38,0
29.0,3,34383.0,11.0,2,13,0,4,1,0.0,0.0,55.0,38,0
47.0,3,241832.0,5.0,3,5,4,4,1,0.0,0.0,40.0,7,0
30.0,3,124187.0,9.0,4,4,3,2,1,0.0,0.0,60.0,38,0
34.0,3,153614.0,9.0,2,11,0,4,1,0.0,0.0,45.0,38,1
38.0,5,267556.0,9.0,2,11,0,4,1,0.0,0.0,64.0,38,0
33.0,3,205469.0,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
49.0,3,268090.0,13.0,2,11,0,4,1,0.0,0.0,26.0,38,1
47.0,5,165039.0,10.0,4,7,4,2,0,0.0,0.0,40.0,38,0
49.0,1,120451.0,6.0,5,7,4,2,0,0.0,0.0,40.0,38,0
43.0,3,154374.0,10.0,2,2,0,4,1,15024.0,0.0,60.0,38,1
30.0,3,103649.0,13.0,2,0,5,2,0,0.0,0.0,40.0,38,1
58.0,5,35723.0,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0
19.0,3,262601.0,9.0,4,7,3,4,0,0.0,0.0,14.0,38,0
21.0,3,226181.0,13.0,4,5,1,4,1,0.0,0.0,40.0,38,0
33.0,3,175697.0,13.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
47.0,4,248145.0,3.0,2,13,0,4,1,0.0,0.0,50.0,4,0
52.0,5,289436.0,16.0,2,9,0,4,1,0.0,0.0,60.0,38,1
26.0,3,75654.0,9.0,0,2,1,4,1,0.0,0.0,55.0,38,0
60.0,3,199378.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
21.0,3,160968.0,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
36.0,3,188563.0,10.0,2,11,0,4,1,5178.0,0.0,50.0,38,1
31.0,3,55849.0,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
50.0,4,195322.0,16.0,5,9,1,4,1,0.0,0.0,40.0,38,1
31.0,1,402089.0,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
71.0,3,78277.0,9.0,2,2,0,4,1,0.0,0.0,15.0,38,0
58.0,8,158611.0,9.0,2,14,0,4,1,0.0,0.0,50.0,38,0
30.0,6,169496.0,13.0,2,12,0,4,1,0.0,0.0,40.0,38,1
20.0,3,130959.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
24.0,3,556660.0,9.0,4,3,2,4,1,4101.0,0.0,50.0,38,0
35.0,3,292472.0,16.0,2,9,0,1,1,0.0,0.0,40.0,35,1
38.0,6,143774.0,10.0,5,3,1,4,0,0.0,0.0,45.0,38,0
27.0,3,288341.0,9.0,4,6,3,4,0,0.0,0.0,32.0,38,0
29.0,6,71592.0,10.0,4,0,4,1,0,0.0,0.0,40.0,29,0
70.0,8,167358.0,5.0,6,14,4,4,0,1111.0,0.0,15.0,38,0
34.0,3,106742.0,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
44.0,3,219288.0,4.0,2,2,0,4,1,0.0,0.0,35.0,38,0
43.0,3,174524.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,1
44.0,5,335183.0,8.0,2,5,0,2,1,0.0,0.0,40.0,38,1
35.0,3,261293.0,14.0,4,11,1,4,1,0.0,0.0,60.0,38,0
27.0,3,111900.0,10.0,4,9,1,4,1,0.0,0.0,40.0,38,0
43.0,1,194360.0,14.0,4,9,1,4,1,0.0,0.0,38.0,38,0
20.0,3,81145.0,10.0,4,11,1,4,0,0.0,0.0,25.0,38,0
42.0,3,341204.0,12.0,0,9,4,4,0,8614.0,0.0,40.0,38,1
27.0,6,249362.0,10.0,2,13,0,4,1,3411.0,0.0,40.0,38,0
42.0,3,247019.0,9.0,2,2,0,2,1,0.0,0.0,40.0,38,1
20.0,8,114746.0,7.0,3,14,3,1,0,0.0,1762.0,40.0,34,0
24.0,3,172146.0,5.0,4,6,1,4,1,0.0,1721.0,40.0,38,0
48.0,0,110457.0,10.0,0,3,1,4,1,0.0,0.0,40.0,38,0
17.0,8,80077.0,7.0,4,14,3,4,0,0.0,0.0,20.0,38,0
17.0,5,368700.0,7.0,4,4,3,4,1,0.0,0.0,10.0,38,0
33.0,3,182556.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
50.0,4,219420.0,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
22.0,3,240817.0,9.0,4,11,3,4,0,2597.0,0.0,40.0,38,0
